"","X.x","lab_number","sample_code","year.x","site.x","plot.x","top","bottom","pH","bray_p","olsen_p","total_carbon","inorganic_carbon","total_p","lead","bulk_density","ksat","k","loi_om","depth_increment_height","dry_mass","radius","bd_pred","bd_meas","bd_comp","code","X.y","year.y","site.y","plot.y","ksat_1","ksat_2","ksat_3","ksat_4","ksat_5","ksat_avg","site_type","land_use","land_use_detail"
"1855",1855,1855,"21.063.20",2020,21,63,10,20,7.3,97.5,NA,2.8615,NA,NA,127,3.36008204572059,NA,118.5,4.85,10,116.38,1.05,1.33775454892183,NA,1.33775454892183,"20202163",122,2020,21,63,26.87454089,21.52249702,29.10362195,NA,NA,25.83355329,"Residential","Maintained_lawn","Maintained_lawn"
"1856",1856,1856,"21.063.40",2020,21,63,20,40,7.3,145,NA,2.537,NA,NA,760,1.28305590403698,NA,145,4.3,20,88.88,1.05,1.34992982478972,1.28305590403698,1.28305590403698,"20202163",122,2020,21,63,26.87454089,21.52249702,29.10362195,NA,NA,25.83355329,"Residential","Maintained_lawn","Maintained_lawn"
"1857",1857,1857,"21.063.60",2020,21,63,40,60,7.3,147,NA,2.183,NA,NA,220,1.11054782513011,NA,234,3.7,20,76.93,1.05,1.36334857388164,1.11054782513011,1.11054782513011,"20202163",122,2020,21,63,26.87454089,21.52249702,29.10362195,NA,NA,25.83355329,"Residential","Maintained_lawn","Maintained_lawn"
"1858",1858,1858,"21.063.80",2020,21,63,60,80,7.4,90,NA,1.062,NA,NA,29,1.82194515806151,NA,156,1.8,20,126.21,1.05,1.40679905616411,1.82194515806151,1.82194515806151,"20202163",122,2020,21,63,26.87454089,21.52249702,29.10362195,NA,NA,25.83355329,"Residential","Maintained_lawn","Maintained_lawn"
"1859",1859,1859,"21.063.100",2020,21,63,80,100,7.3,117,NA,2.773,NA,NA,100,1.25779321465731,NA,155,4.7,20,87.13,1.05,1.34106326818937,1.25779321465731,1.25779321465731,"20202163",122,2020,21,63,26.87454089,21.52249702,29.10362195,NA,NA,25.83355329,"Residential","Maintained_lawn","Maintained_lawn"
"1860",1860,1860,"22.064.10",2020,22,64,0,10,7.2,60,NA,3.068,NA,NA,35.5,2.9041987710864,NA,82,5.2,10,100.59,1.05,1.33006846785413,NA,1.33006846785413,"20202264",123,2020,22,64,21.95754033,18.36381112,17.48442698,NA,NA,19.26859281,"Residential","Maintained_lawn","Maintained_lawn"
"1861",1861,1861,"22.064.20",2020,22,64,10,20,7.2,40,NA,1.652,NA,NA,39,2.59036398987843,NA,73,2.8,10,89.72,1.05,1.38374728957565,2.59036398987843,2.59036398987843,"20202264",123,2020,22,64,21.95754033,18.36381112,17.48442698,NA,NA,19.26859281,"Residential","Maintained_lawn","Maintained_lawn"
"1862",1862,1862,"22.064.40",2020,22,64,20,40,7.5,31,16,0.885,NA,NA,20,1.29936838346499,NA,58,1.5,20,90.01,1.05,1.41379496722227,1.29936838346499,1.29936838346499,"20202264",123,2020,22,64,21.95754033,18.36381112,17.48442698,NA,NA,19.26859281,"Residential","Maintained_lawn","Maintained_lawn"
"1863",1863,1863,"22.064.60",2020,22,64,40,60,7.6,40,24,0.59,NA,NA,4.5,1.75005476199823,NA,39,1,20,121.23,1.05,1.42553814552782,1.75005476199823,1.75005476199823,"20202264",123,2020,22,64,21.95754033,18.36381112,17.48442698,NA,NA,19.26859281,"Residential","Maintained_lawn","Maintained_lawn"
"1864",1864,1864,"22.064.80",2020,22,64,60,80,7.7,45,20,0.531,NA,NA,9.5,1.70804651851547,NA,47,0.9,20,118.32,1.05,1.42789934706323,1.70804651851547,1.70804651851547,"20202264",123,2020,22,64,21.95754033,18.36381112,17.48442698,NA,NA,19.26859281,"Residential","Maintained_lawn","Maintained_lawn"
"1865",1865,1865,"22.064.100",2020,22,64,80,100,7.8,24,12,0.295,NA,NA,3.5,1.77228592865233,NA,38,0.5,20,122.77,1.05,1.43738628864155,1.77228592865233,1.77228592865233,"20202264",123,2020,22,64,21.95754033,18.36381112,17.48442698,NA,NA,19.26859281,"Residential","Maintained_lawn","Maintained_lawn"
"1866",1866,1866,"22.065.10",2020,22,65,0,10,6.6,76,NA,2.242,NA,NA,59.5,3.14903032073161,NA,136,3.8,10,109.07,1.05,1.36110215317286,NA,1.36110215317286,"20202265",124,2020,22,65,17.85904074,22.14299578,9.921689301,NA,NA,16.64124194,"Residential","Maintained_lawn","Maintained_lawn"
"1867",1867,1867,"22.065.20",2020,22,65,10,20,6.7,68,NA,1.652,NA,NA,42.5,2.06720978238181,NA,128,2.8,10,71.6,1.05,1.38374728957565,2.06720978238181,2.06720978238181,"20202265",124,2020,22,65,17.85904074,22.14299578,9.921689301,NA,NA,16.64124194,"Residential","Maintained_lawn","Maintained_lawn"
"1868",1868,1868,"22.065.40",2020,22,65,20,40,6.8,66,NA,1.357,NA,NA,38,1.12960311083363,NA,59,2.3,20,78.25,1.05,1.39522189078578,1.12960311083363,1.12960311083363,"20202265",124,2020,22,65,17.85904074,22.14299578,9.921689301,NA,NA,16.64124194,"Residential","Maintained_lawn","Maintained_lawn"
